open,high,low,close,volume
2.3434,2.352,2.328,2.3497,3303740.61
2.3497,2.3691,2.3452,2.3657,2941148.4
2.3657,2.3743,2.3605,2.3711,854636.61
2.3711,2.3902,2.3693,2.3845,933902.14
2.3845,2.3859,2.3759,2.3778,710781.16
2.3778,2.3808,2.3692,2.3745,485424.32
2.3745,2.3745,2.3555,2.3573,815341.52
2.3573,2.3697,2.3561,2.3609,1256931.82
2.3609,2.3697,2.3522,2.3642,1263599.26
2.3642,2.3799,2.3616,2.3717,746957.38
2.3717,2.3764,2.3644,2.3712,983390.33
2.3712,2.3771,2.3539,2.3573,902438.23
2.3573,2.3666,2.3392,2.3431,1991358.59
2.3431,2.348,2.3248,2.3368,2053816.55
2.3368,2.3457,2.3022,2.3252,2289926.4
2.3252,2.3647,2.3186,2.3631,1991526.11
2.3631,2.3659,2.3382,2.3399,1153941.72
2.3399,2.3523,2.3321,2.3339,938409.75
2.3339,2.3402,2.3197,2.322,754031.24
2.322,2.3563,2.3191,2.3512,1149507.31
2.3512,2.356,2.3385,2.3393,1001688.74
2.3393,2.3453,2.3296,2.3391,460577.37
2.3391,2.3601,2.3311,2.3536,1189047.35
2.3536,2.3575,2.3471,2.3496,1160192.29
2.3496,2.3506,2.3347,2.3413,1802984.01
2.3413,2.3414,2.308,2.3355,4033420.1
2.3355,2.3433,2.3153,2.329,3027145.0
2.329,2.3364,2.3129,2.319,2669617.73
2.319,2.3203,2.3016,2.3105,3054455.74
2.3105,2.3141,2.2591,2.2754,8367661.32
2.2754,2.2776,2.246,2.2529,5946341.89
2.2529,2.2679,2.2388,2.2393,4903017.39
2.2393,2.2502,2.2171,2.2212,9390027.73
2.2212,2.2431,2.2186,2.233,7274570.78
2.233,2.2391,2.2184,2.2225,4418950.17
2.2225,2.2305,2.2032,2.2077,4757959.18
2.2077,2.2281,2.1933,2.2268,8596867.82
2.2268,2.2462,2.2099,2.212,7659185.29
2.212,2.2227,2.19,2.1968,6255008.48
2.1968,2.2068,2.1748,2.1985,5863184.26
2.1985,2.1991,2.1772,2.1785,3773384.83
2.1785,2.1902,2.1536,2.1643,3319136.5
2.1643,2.1808,2.1593,2.1805,1703157.82
2.1805,2.1931,2.1783,2.1833,1843171.84
2.1833,2.1843,2.1692,2.1802,2458563.16
2.1802,2.1977,2.1672,2.1734,1890989.16
2.1734,2.186,2.1588,2.1828,1586663.47
2.1828,2.2067,2.1819,2.2067,1383930.73
2.2067,2.2119,2.1968,2.2071,1571737.35
2.2071,2.2256,2.2004,2.2069,2659836.22
2.2069,2.2172,2.183,2.1921,1156185.84
2.1921,2.199,2.1607,2.1613,1299304.25
2.1613,2.1796,2.1289,2.1761,3740952.53
2.1761,2.1861,2.1585,2.1666,1711559.87
2.1666,2.1668,2.1402,2.1553,1657708.19
2.1553,2.1556,2.1249,2.136,2007859.11
2.136,2.1385,2.1108,2.1219,2827390.71
2.1219,2.1432,2.1177,2.1397,2650514.4
2.1397,2.1436,2.0874,2.1037,5034021.11
2.1037,2.1072,2.0708,2.0725,4041717.12
2.0725,2.0891,2.0609,2.0868,6404166.49
2.0868,2.1112,2.0818,2.1034,3954429.21
2.1034,2.1407,2.1026,2.1377,4385977.2
2.1377,2.1382,2.1095,2.1171,1802220.33
2.1171,2.1283,2.1052,2.1074,1338722.22
2.1074,2.1193,2.0924,2.0969,2629740.33
2.0969,2.1357,2.0717,2.1122,5750558.76
2.1122,2.1329,2.1087,2.1187,2234356.32
2.1187,2.1323,2.1116,2.1323,1056230.0
2.1323,2.1323,2.1016,2.1028,1598922.65
2.1028,2.1249,2.102,2.1172,1009298.87
2.1172,2.1266,2.1108,2.1175,602209.74
2.1175,2.1424,2.1147,2.1352,594578.99
2.1352,2.1402,2.116,2.1349,1160393.32
2.1349,2.1671,2.1334,2.165,2603505.36
2.165,2.1975,2.163,2.1902,2813879.64
2.1902,2.2139,2.1801,2.1822,4664325.03
2.1822,2.1943,2.173,2.1782,1530272.07
2.1782,2.1918,2.1742,2.1789,1275808.68
2.1789,2.1843,2.16,2.1791,1552899.29
2.1791,2.1934,2.1733,2.1761,1577845.94
2.1761,2.1992,2.1744,2.1965,1319056.28
2.1965,2.199,2.1776,2.1803,2309272.58
2.1803,2.1874,2.1542,2.16,1951280.69
2.16,2.1758,2.1573,2.1627,1231024.19
2.1627,2.1695,2.1533,2.1579,674652.71
2.1579,2.16,2.1265,2.1286,3590397.24
2.1286,2.1522,2.123,2.1433,1737831.67
2.1433,2.1582,2.1364,2.1378,1062071.99
2.1378,2.147,2.1168,2.1239,2014358.43
2.1239,2.1385,2.1152,2.1314,1268647.9
2.1314,2.1608,2.1301,2.1598,1779595.87
2.1598,2.1709,2.1416,2.1435,1789797.82
2.1435,2.1488,2.1323,2.1369,641827.82
2.1369,2.1568,2.1222,2.1322,1117819.53
2.1322,2.1638,2.1073,2.1403,2823966.03
2.1403,2.1419,2.1207,2.1368,1277016.1
2.1368,2.1408,2.0805,2.0907,5897062.06
2.0907,2.1307,2.0875,2.12,2310905.53
2.12,2.1236,2.0917,2.1035,2090459.42
2.1035,2.1106,2.0788,2.081,3451345.77
2.081,2.097,2.0711,2.0891,2191342.41
2.0891,2.1144,2.0875,2.1017,2237101.46
2.1017,2.1059,2.0726,2.0786,3015750.96
2.0786,2.0957,2.0539,2.0658,4554186.39
2.0658,2.079,2.0536,2.0555,2490316.25
2.0555,2.078,2.0338,2.0444,5713197.73
2.0444,2.0735,2.0242,2.0716,4470235.72
2.0716,2.094,2.0525,2.0823,3081220.32
2.0823,2.1206,2.0703,2.1031,3667117.57
2.1031,2.115,2.0596,2.0797,4924224.74
2.0797,2.1236,2.0797,2.1132,4254496.45
2.1132,2.1413,2.1117,2.119,4194745.63
2.119,2.1316,2.1092,2.1121,2108390.97
2.1121,2.1264,2.0809,2.0931,3257511.27
2.0931,2.1246,2.0931,2.1151,1444344.45
2.1151,2.1239,2.0894,2.0906,1633069.84
2.0906,2.1052,2.0848,2.0858,1458524.63
2.0858,2.0965,2.085,2.0897,778728.62
2.0897,2.0897,2.0747,2.0831,2160673.67
2.0831,2.099,2.0819,2.0895,1382135.0
2.0895,2.1068,2.068,2.0786,2332597.05
2.0786,2.0849,2.0649,2.0833,945498.45
2.0833,2.1105,2.0828,2.1099,1234323.13
2.1099,2.1159,2.0943,2.098,1354225.92
2.098,2.1046,2.0923,2.103,1547582.27
2.103,2.1202,2.0995,2.1033,1560689.14
2.1033,2.1065,2.0937,2.0993,2879072.55
2.0993,2.1166,2.0889,2.0949,3040600.72
2.0949,2.1791,2.0946,2.1713,7089921.33
2.1713,2.1999,2.1693,2.1858,5070860.87
2.1858,2.1877,2.1486,2.1493,5090315.67
2.1493,2.1522,2.1246,2.134,2241450.52
2.134,2.1497,2.1222,2.1327,2347096.23
2.1327,2.1633,2.1316,2.1527,2423574.28
2.1527,2.1566,2.0938,2.1472,6923014.81
2.1472,2.1827,2.146,2.1592,6322763.59
2.1592,2.1694,2.142,2.151,2258304.17
2.151,2.154,2.1366,2.1439,1760974.93
2.1439,2.1449,2.1213,2.1344,2207902.39
2.1344,2.1441,2.1266,2.139,745677.85
2.139,2.1454,2.1215,2.1396,1097765.4
2.1396,2.152,2.1358,2.1432,959940.95
2.1432,2.154,2.1387,2.144,1445772.84
2.144,2.1493,2.1271,2.1389,968479.13
2.1389,2.1399,2.1098,2.1149,2254256.37
2.1149,2.1195,2.1034,2.1101,1632529.36
2.1101,2.1131,2.0853,2.0945,2650938.01
2.0945,2.1083,2.0931,2.0991,1244718.22
2.0991,2.1052,2.0908,2.1006,828545.82
2.1006,2.101,2.0723,2.0729,2208211.4
2.0729,2.0883,2.0679,2.0707,1850486.09
2.0707,2.1126,2.0673,2.1088,3274204.81
2.1088,2.1236,2.0989,2.1056,4365790.54
2.1056,2.1367,2.1052,2.1207,2269255.78
2.1207,2.1305,2.1098,2.1118,2363507.74
2.1118,2.1258,2.1066,2.1138,2086076.61
2.1138,2.1297,2.1034,2.1281,2354975.4
2.1281,2.1404,2.098,2.1168,4701955.23
2.1168,2.1316,2.1029,2.1265,2941887.74
2.1265,2.1952,2.1243,2.1724,8800590.71
2.1724,2.18,2.1591,2.1612,2266996.29
2.1612,2.1717,2.1313,2.1405,3108281.3
2.1405,2.151,2.132,2.1426,1777938.5
2.1426,2.1607,2.1373,2.1599,1548905.6
2.1599,2.2337,2.1022,2.1264,23363516.09
2.1264,2.1302,2.0838,2.105,3978582.54
2.105,2.105,1.9848,2.0186,14758023.55
2.0186,2.0408,2.0008,2.0235,7621600.64
2.0235,2.0636,2.0072,2.0632,6909907.98
2.0632,2.0718,2.0512,2.0565,3512851.31
2.0565,2.0641,2.0425,2.0631,2599746.55
2.0631,2.0639,2.0487,2.0632,1964162.79
2.0632,2.0807,2.0557,2.0746,1874687.93
2.0746,2.0821,2.0573,2.058,1758418.96
2.058,2.0624,2.0362,2.041,2516614.57
2.041,2.0567,2.0311,2.0525,2816431.06
2.0525,2.0583,2.0413,2.0505,1957149.36
2.0505,2.0555,2.0404,2.0433,1221738.86
2.0433,2.0464,2.0137,2.0176,3625655.8
2.0176,2.0352,2.0139,2.034,2409447.09
2.034,2.0423,1.9636,1.974,10913698.68
1.974,2.025,1.9656,2.0092,5888563.81
2.0092,2.0105,1.9603,1.9689,5296643.34
1.9689,2.0121,1.9671,2.0054,3570634.89
2.0054,2.0171,1.9916,1.9963,2802694.79
1.9963,2.0268,1.9957,2.0197,1686668.05
2.0197,2.0513,2.0105,2.0445,3049287.82
2.0445,2.0743,2.0413,2.0532,3870638.62
2.0532,2.063,2.0357,2.0558,1853048.37
2.0558,2.0689,2.0442,2.0616,1296306.88
2.0616,2.0666,2.0536,2.0577,1557158.95
2.0577,2.0672,2.045,2.064,1700339.06
2.064,2.072,2.0467,2.051,1081554.26
2.051,2.0654,2.0369,2.0406,1173998.21
2.0406,2.0783,2.0406,2.0586,1877757.62
2.0586,2.0632,2.046,2.0498,1195878.79
2.0498,2.0573,2.0423,2.0464,1710289.48
2.0464,2.0744,2.0435,2.0744,1813323.82
2.0744,2.0773,2.0537,2.0545,2673437.72
2.0545,2.0951,2.0545,2.09,2751727.9
2.09,2.1029,2.0888,2.0944,3163957.54
2.0944,2.0972,2.0846,2.094,1678335.1
2.094,2.099,2.0415,2.0475,4854162.01
2.0475,2.0537,2.016,2.0473,4482261.46
2.0473,2.08,2.0382,2.0685,7822686.26
2.0685,2.163,2.0413,2.1188,8997033.68
2.1188,2.1378,2.0782,2.1057,8555370.24
2.1057,2.1536,2.1037,2.1227,9255671.89
2.1227,2.1376,2.0984,2.1182,3585299.13
2.1182,2.1468,2.1003,2.1409,3054090.29
2.1409,2.1447,2.1161,2.1191,1543536.65
2.1191,2.1367,2.1138,2.1284,1292770.13
2.1284,2.1412,2.1128,2.1392,1713262.05
2.1392,2.1546,2.1283,2.1425,1935018.44
2.1425,2.1497,2.1347,2.136,1364392.32
2.136,2.1383,2.1195,2.1305,1484746.29
2.1305,2.1382,2.1182,2.1348,1188821.02
2.1348,2.1441,2.1259,2.127,836401.04
2.127,2.1296,2.1173,2.1208,499165.96
2.1208,2.1233,2.1139,2.1174,623715.68
2.1174,2.128,2.1154,2.1192,1159877.32
2.1192,2.1357,2.1186,2.1317,1544573.25
2.1317,2.1404,2.1232,2.1307,1570123.82
2.1307,2.1377,2.124,2.1361,987825.97
2.1361,2.1397,2.1276,2.1336,933633.06
2.1336,2.1464,2.1321,2.1441,963289.6
2.1441,2.1639,2.1418,2.1552,2685645.08
2.1552,2.1706,2.1495,2.1606,1992811.88
2.1606,2.1765,2.1419,2.1493,4129492.86
2.1493,2.1543,2.1217,2.1327,2548135.43
2.1327,2.1479,2.1326,2.1344,1850849.46
2.1344,2.1344,2.1171,2.1225,2030138.44
2.1225,2.1316,2.1168,2.1238,1180890.18
2.1238,2.131,2.1176,2.1246,519957.31
2.1246,2.1388,2.1234,2.1353,468457.22
2.1353,2.1374,2.1167,2.1196,643486.24
2.1196,2.1341,2.1172,2.1294,595663.1
2.1294,2.1359,2.1232,2.1279,488065.53
2.1279,2.1356,2.1271,2.1348,281844.04
2.1348,2.1484,2.1292,2.1444,737462.95
2.1444,2.1533,2.1378,2.1483,1817216.9
2.1483,2.1593,2.1434,2.1457,1367733.42
2.1457,2.1471,2.1319,2.1322,603748.32
2.1322,2.1361,2.1232,2.1306,727749.19
2.1306,2.1374,2.1221,2.1342,1138514.27
2.1342,2.1381,2.1253,2.13,1126093.15
2.13,2.1321,2.1085,2.1099,1740871.11
2.1099,2.1119,2.0864,2.0936,2268845.48
2.0936,2.1008,2.0836,2.1004,1161577.97
2.1004,2.1026,2.0936,2.0953,550809.29
2.0953,2.0976,2.082,2.0893,1111538.77
2.0893,2.0908,2.0778,2.0856,1077441.67
2.0856,2.0915,2.0669,2.0697,1436706.75
2.0697,2.0745,2.0481,2.0509,2181238.32
2.0509,2.0948,2.046,2.0925,3405369.05
2.0925,2.0927,2.0724,2.0745,1644088.47
2.0745,2.0754,2.057,2.0592,1383324.91
2.0592,2.0649,2.0262,2.0335,3935281.27
2.0335,2.0371,1.9751,1.9956,9316001.96
1.9956,2.0097,1.9781,1.9953,4947468.31
1.9953,2.0041,1.9378,1.9488,10654890.27
1.9488,1.9957,1.9437,1.9541,5271705.24
1.9541,1.9787,1.9058,1.9161,13835609.44
1.9161,1.9336,1.8621,1.9217,13927305.08
1.9217,1.9301,1.873,1.9006,6460648.44
1.9006,1.9542,1.9006,1.9336,5491167.82
1.9336,1.9395,1.8932,1.8949,3829380.44
1.8949,1.898,1.8,1.8232,10616877.34
1.8232,1.8377,1.7793,1.8032,10611949.56
1.8032,1.8193,1.7503,1.7635,10729427.12
1.7635,1.7836,1.6129,1.6549,37458156.82
1.6549,1.7118,1.6507,1.6787,17975134.37
1.6787,1.7972,1.6739,1.7657,14597276.27
1.7657,1.7873,1.7393,1.7516,6677954.3
1.7516,1.8154,1.7463,1.7822,8543016.1
1.7822,1.8093,1.7488,1.7653,6367510.72
1.7653,1.81,1.7469,1.7972,13150474.49
1.7972,1.8841,1.7478,1.8707,33014801.19
1.8707,2.0073,1.8505,1.8924,81136036.92
1.8924,1.9128,1.8442,1.8745,15634812.96
1.8745,1.8889,1.8375,1.8416,6192563.15
1.8416,1.9247,1.8412,1.9137,9303021.53
1.9137,1.9241,1.8885,1.8909,4656415.26
1.8909,1.9205,1.8813,1.889,4531999.47
1.889,1.95,1.8886,1.9309,4276310.23
1.9309,1.9331,1.8983,1.9109,3296329.72
1.9109,1.9477,1.9106,1.9308,2459740.36
1.9308,1.9352,1.895,1.8985,2747179.7
1.8985,1.9091,1.8621,1.8669,5347125.17
1.8669,1.9245,1.8601,1.9194,3711368.17
1.9194,1.9354,1.9099,1.9121,2867139.91
1.9121,1.9227,1.8971,1.9044,1711311.94
1.9044,1.9187,1.896,1.9164,1464384.72
1.9164,1.9191,1.8802,1.894,2621801.98
1.894,1.894,1.8577,1.8604,3401658.86
1.8604,1.8708,1.8481,1.8679,3184122.03
1.8679,1.8746,1.8511,1.8733,2296370.6
1.8733,1.8887,1.865,1.8755,2429111.46
1.8755,1.8963,1.8719,1.892,2060460.77
1.892,1.9702,1.8865,1.959,7189785.31
1.959,1.9732,1.9268,1.9526,6485504.43
1.9526,1.9752,1.9376,1.9516,6282758.53
1.9516,1.9674,1.8981,1.8986,7883615.42
1.8986,1.9162,1.8907,1.9046,4373691.36
1.9046,1.9096,1.8558,1.8636,5730688.42
1.8636,1.8684,1.8059,1.8639,9240846.96
1.8639,1.8815,1.8463,1.8517,4024947.79
1.8517,1.8573,1.8111,1.8255,5910880.01
1.8255,1.8434,1.8104,1.8328,2701004.86
1.8328,1.8397,1.7965,1.8271,2673496.43
1.8271,1.8281,1.7774,1.8039,4216607.13
1.8039,1.8063,1.78,1.7964,2482117.16
1.7964,1.8131,1.7755,1.784,5147891.31
1.784,1.7872,1.7218,1.7797,10005757.5
1.7797,1.7955,1.7642,1.7675,3848064.62
1.7675,1.7751,1.7397,1.7475,2864116.64
1.7475,1.8023,1.7436,1.7854,6114720.1
1.7854,1.8169,1.7826,1.802,4353819.99
1.802,1.826,1.7988,1.8019,3048310.86
1.8019,1.8383,1.8005,1.8317,6162903.59
1.8317,1.8452,1.8211,1.8285,3543199.0
1.8285,1.8351,1.8156,1.827,1818091.37
1.827,1.8419,1.8179,1.8338,2965408.93
1.8338,1.8342,1.7637,1.7819,10135842.91
1.7819,1.8083,1.7653,1.7943,5042190.52
1.7943,1.8659,1.7829,1.8235,10457713.06
1.8235,1.846,1.8138,1.8147,5376511.46
1.8147,1.8431,1.814,1.8287,2899316.49
1.8287,1.8661,1.824,1.8634,2388544.08
1.8634,2.085,1.846,2.0704,42593518.45
2.0704,2.0864,2.0031,2.0045,12725591.34
2.0045,2.051,2.0045,2.0388,4582820.18
2.0388,2.0757,2.0325,2.0711,2626374.98
2.0711,2.0904,2.0534,2.0782,4499414.1
2.0782,2.0835,2.0601,2.066,1862196.21
2.066,2.072,2.0469,2.0528,2091478.37
2.0528,2.0573,2.0086,2.0302,3265394.5
2.0302,2.0371,2.0126,2.0178,1664100.45
2.0178,2.0314,2.0077,2.0105,1673494.1
2.0105,2.0116,1.971,2.0023,3572512.42
2.0023,2.0098,1.9752,1.9972,2017836.87
1.9972,2.0132,1.9897,2.005,2536295.98
2.005,2.0171,1.9885,1.9965,1657515.31
1.9965,2.0078,1.9749,1.9899,3964402.83
1.9899,2.0012,1.9829,1.9893,1739139.32
1.9893,2.0118,1.9838,2.0097,2946084.09
2.0097,2.0147,1.9916,2.0037,1203626.03
2.0037,2.0075,1.9802,1.9996,2742814.78
1.9996,2.045,1.9888,1.9999,7177584.97
1.9999,2.019,1.9727,1.9921,3785380.78
1.9921,2.0312,1.9812,2.0043,2653806.42
2.0043,2.0063,1.9221,1.9337,7501730.47
1.9337,1.9551,1.9234,1.9523,4916522.67
1.9523,1.9652,1.9349,1.9406,2601200.49
1.9406,1.9711,1.9368,1.9611,1850886.07
1.9611,1.9739,1.9509,1.9632,1488080.79
1.9632,1.9902,1.9621,1.9871,1014822.11
1.9871,1.9975,1.9685,1.9739,708660.43
1.9739,1.9817,1.9661,1.9693,990582.56
1.9693,1.9771,1.9585,1.9661,1141313.56
1.9661,1.9761,1.9475,1.9514,1659315.78
1.9514,1.9993,1.9508,1.9944,2401460.96
1.9944,2.0068,1.9821,1.9903,1625916.46
1.9903,2.0019,1.9888,2.0009,1717601.54
2.0009,2.0121,1.9976,2.0098,1770150.17
2.0098,2.0108,1.9931,2.0011,1531342.79
2.0011,2.0134,1.9958,1.9988,1360310.69
1.9988,2.01,1.991,2.0049,1821456.13
2.0049,2.0246,1.9961,2.0069,2546490.1
2.0069,2.0233,1.9984,2.0226,1521021.34
2.0226,2.0338,2.0059,2.0183,2735438.5
2.0183,2.0207,2.0075,2.0094,1734380.89
2.0094,2.0217,1.9978,2.0014,1976900.0
2.0014,2.0268,1.9922,2.0128,3419604.94
2.0128,2.0128,1.9844,1.9996,3482990.33
1.9996,2.0119,1.9883,2.0014,1788637.59
2.0014,2.0175,1.9929,2.0101,1063588.07
2.0101,2.0455,2.008,2.04,3239682.85
2.04,2.0649,2.034,2.038,5749149.21
2.038,2.0544,2.0375,2.0446,3049414.14
2.0446,2.0531,2.037,2.0446,1262355.42
2.0446,2.0523,2.0276,2.0307,1948060.54
2.0307,2.0344,2.0216,2.0223,1102433.98
2.0223,2.028,2.0127,2.0226,995215.57
2.0226,2.0267,2.0146,2.0208,779339.6
2.0208,2.0253,2.0117,2.016,905159.91
2.016,2.0202,2.0043,2.0043,455744.85
2.0043,2.0178,2.0036,2.0136,599326.15
2.0136,2.0335,2.0097,2.0275,844277.51
2.0275,2.0366,2.0268,2.033,994853.43
2.033,2.0494,2.033,2.0418,1809482.74
2.0418,2.0591,2.0397,2.0545,1809928.15
2.0545,2.0746,2.0514,2.0569,2574213.32
2.0569,2.0723,2.0567,2.0663,902763.34
2.0663,2.068,2.053,2.0613,1347203.88
2.0613,2.0694,2.057,2.0622,846188.2
2.0622,2.0731,2.0601,2.069,1112249.04
2.069,2.1865,2.0672,2.1514,9793708.2
2.1514,2.1768,2.1441,2.1534,5837758.79
2.1534,2.1681,2.1461,2.1528,2824860.33
2.1528,2.1633,2.1332,2.1432,3075190.19
2.1432,2.1454,2.1167,2.1192,2593202.23
2.1192,2.1502,2.119,2.1501,1796968.0
2.1501,2.151,2.1313,2.1384,1742159.2
2.1384,2.1661,2.1352,2.1539,2285159.53
2.1539,2.1625,2.1466,2.157,1024870.57
2.157,2.1668,2.153,2.1549,992722.29
2.1549,2.1612,2.1506,2.1599,1137122.32
2.1599,2.1741,2.1431,2.1609,2754257.2
2.1609,2.1744,2.1443,2.1512,1489596.57
2.1512,2.1575,2.1345,2.1509,1568463.58
2.1509,2.1614,2.1418,2.1565,987932.52
2.1565,2.1598,2.1359,2.1381,1475992.27
2.1381,2.1453,2.1268,2.1374,1081425.73
2.1374,2.1486,2.1321,2.1414,475646.41
2.1414,2.154,2.1388,2.1465,556587.1
2.1465,2.1809,2.135,2.1763,2966413.62
2.1763,2.2316,2.1692,2.2296,4664337.47
2.2296,2.2466,2.1951,2.22,4724110.24
2.22,2.2307,2.1853,2.2011,3351500.86
2.2011,2.2061,2.1645,2.1808,3772292.87
2.1808,2.1868,2.1339,2.1432,3325490.88
2.1432,2.1595,2.1372,2.1493,2232944.07
2.1493,2.1508,2.1311,2.1476,2024580.87
2.1476,2.176,2.1465,2.1583,4834400.24
2.1583,2.182,2.153,2.1745,1650216.42
2.1745,2.1852,2.1663,2.1682,1276965.84
2.1682,2.1697,2.0972,2.1201,5377097.93
2.1201,2.1445,2.106,2.1112,2539015.48
2.1112,2.1201,2.0895,2.1089,2736339.29
2.1089,2.12,2.0865,2.0915,1079984.16
2.0915,2.1233,2.0814,2.1198,1605247.7
2.1198,2.1528,2.1126,2.139,2648045.51
2.139,2.1508,2.1281,2.135,1699684.16
2.135,2.1802,2.128,2.1529,1727670.87
2.1529,2.1547,2.1368,2.1403,1389450.77
2.1403,2.1593,2.1345,2.1533,2230501.55
2.1533,2.159,2.1294,2.1338,2411417.67
2.1338,2.1363,2.1187,2.1189,1746243.85
2.1189,2.1296,2.104,2.128,2189493.3
2.128,2.1429,2.1226,2.138,1857029.68
2.138,2.1445,2.1169,2.127,2088102.37
2.127,2.1535,2.1264,2.1476,2625686.06
2.1476,2.1564,2.1415,2.1559,2756736.1
2.1559,2.1683,2.1512,2.1602,3435316.45
2.1602,2.1661,2.1238,2.1308,4084125.82
2.1308,2.1781,2.1271,2.1602,3189876.81
2.1602,2.1636,2.1109,2.116,4960073.53
2.116,2.1242,2.1101,2.1117,487841.78
