open,high,low,close,volume
0.7422,0.7424,0.7381,0.7405,492914.25
0.7405,0.7405,0.7341,0.7352,606548.57
0.7352,0.7413,0.7348,0.7385,550551.23
0.7385,0.7415,0.7362,0.7383,521356.65
0.7383,0.7432,0.7353,0.7382,797572.36
0.7382,0.7405,0.7366,0.7382,560839.29
0.7382,0.7419,0.7347,0.7355,580039.6
0.7355,0.7392,0.7306,0.7321,605699.62
0.7321,0.7357,0.729,0.7312,805486.33
0.7312,0.7344,0.7208,0.7286,1554857.2
0.7286,0.7416,0.7275,0.7408,1237011.99
0.7408,0.741,0.7311,0.7336,861853.59
0.7336,0.7391,0.7324,0.7327,1021340.34
0.7327,0.7358,0.7297,0.7301,645784.08
0.7301,0.7378,0.7297,0.7356,874995.72
0.7356,0.7384,0.7341,0.7346,800888.21
0.7346,0.7378,0.7327,0.7371,308990.49
0.7371,0.7432,0.7347,0.7423,904344.53
0.7423,0.7431,0.7392,0.74,312083.82
0.74,0.7408,0.7366,0.738,254358.04
0.738,0.7405,0.7313,0.7396,494007.67
0.7396,0.7466,0.7362,0.7401,771868.5
0.7401,0.7434,0.7345,0.7358,720800.55
0.7358,0.7365,0.7287,0.7319,607188.07
0.7319,0.7323,0.7121,0.7176,3239116.88
0.7176,0.7177,0.7065,0.7085,1944980.03
0.7085,0.7141,0.7049,0.7058,1195929.18
0.7058,0.7082,0.7002,0.7015,1591510.48
0.7015,0.7054,0.6993,0.702,1670284.87
0.702,0.7029,0.6964,0.6994,1403449.09
0.6994,0.7011,0.6971,0.6977,516817.93
0.6977,0.7043,0.6942,0.7042,2117142.64
0.7042,0.7082,0.6977,0.6983,1528865.29
0.6983,0.7053,0.6951,0.699,742626.54
0.699,0.7032,0.695,0.6998,1243720.68
0.6998,0.7021,0.6982,0.699,482550.54
0.699,0.7015,0.6893,0.6928,1831362.67
0.6928,0.6976,0.6916,0.6974,501338.64
0.6974,0.6995,0.6946,0.6986,479207.54
0.6986,0.6993,0.694,0.6958,615813.09
0.6958,0.704,0.6958,0.6982,1043280.3
0.6982,0.7025,0.696,0.7022,364221.71
0.7022,0.7081,0.7018,0.7077,821949.0
0.7077,0.7089,0.7041,0.7058,663636.4
0.7058,0.712,0.7046,0.7083,949997.0
0.7083,0.7108,0.701,0.7042,503216.25
0.7042,0.7058,0.6951,0.6951,673060.56
0.6951,0.703,0.69,0.7018,1198597.47
0.7018,0.7032,0.6962,0.6977,419422.64
0.6977,0.6979,0.6908,0.6947,1056744.18
0.6947,0.6947,0.6828,0.6888,1543806.79
0.6888,0.6895,0.6776,0.6833,1374556.38
0.6833,0.6877,0.6806,0.6851,2000913.12
0.6851,0.6854,0.6728,0.6793,2749563.29
0.6793,0.6799,0.6705,0.6708,1167390.15
0.6708,0.6736,0.6606,0.6667,4177172.97
0.6667,0.6732,0.6652,0.6709,1958883.81
0.6709,0.6776,0.6708,0.677,1170782.34
0.677,0.6774,0.6702,0.6703,821810.65
0.6703,0.6754,0.6696,0.6712,855365.41
0.6712,0.6733,0.6648,0.6659,1929812.4
0.6659,0.6747,0.6589,0.6678,2166474.36
0.6678,0.6726,0.6666,0.6687,1070466.82
0.6687,0.6735,0.6668,0.6734,536584.27
0.6734,0.6734,0.6653,0.6664,593405.92
0.6664,0.6719,0.6652,0.6681,925866.38
0.6681,0.6708,0.6656,0.6684,265928.18
0.6684,0.6747,0.6675,0.6732,568372.82
0.6732,0.6746,0.6677,0.6727,345452.45
0.6727,0.6797,0.6725,0.6772,793278.24
0.6772,0.6828,0.677,0.6816,965543.0
0.6816,0.6849,0.6781,0.6783,1889782.33
0.6783,0.6841,0.6783,0.6816,614857.29
0.6816,0.6837,0.6793,0.6802,344268.92
0.6802,0.6832,0.6779,0.6821,1644235.47
0.6821,0.6848,0.6808,0.681,535806.36
0.681,0.6869,0.681,0.6869,391568.21
0.6869,0.6875,0.6825,0.6836,665373.67
0.6836,0.6849,0.6747,0.6767,1613916.48
0.6767,0.6807,0.6737,0.6756,359516.71
0.6756,0.6772,0.6726,0.6748,593455.1
0.6748,0.6767,0.6675,0.6681,1999765.45
0.6681,0.6721,0.666,0.6702,796332.97
0.6702,0.676,0.6694,0.6697,1133202.89
0.6697,0.6707,0.6563,0.6595,1239769.56
0.6595,0.6659,0.6564,0.6651,1094395.9
0.6651,0.6738,0.665,0.6732,645571.82
0.6732,0.6754,0.6673,0.6677,1004282.93
0.6677,0.6678,0.6632,0.6659,437441.02
0.6659,0.6711,0.6606,0.6633,537890.13
0.6633,0.6679,0.6511,0.6631,1864423.43
0.6631,0.6634,0.6553,0.661,938658.94
0.661,0.6622,0.6471,0.6501,1614661.0
0.6501,0.6602,0.6491,0.659,774753.45
0.659,0.6615,0.6537,0.657,682007.89
0.657,0.6596,0.6483,0.6497,631095.05
0.6497,0.6561,0.6484,0.6543,655759.17
0.6543,0.6616,0.6538,0.6569,1246997.88
0.6569,0.6593,0.6519,0.6533,607409.07
0.6533,0.6572,0.6415,0.6456,1623925.61
0.6456,0.6514,0.64,0.6401,1338117.36
0.6401,0.6431,0.632,0.6342,2295084.98
0.6342,0.6447,0.6296,0.6429,1247424.71
0.6429,0.6463,0.635,0.6441,753868.32
0.6441,0.6558,0.6406,0.6511,1545972.74
0.6511,0.6522,0.6348,0.6425,2646471.55
0.6425,0.6606,0.6424,0.6563,2372801.57
0.6563,0.6631,0.6562,0.6567,2396892.26
0.6567,0.6609,0.6539,0.6577,836551.87
0.6577,0.6643,0.6502,0.6548,2674616.16
0.6548,0.6657,0.6548,0.661,949747.71
0.661,0.6645,0.6547,0.655,964683.35
0.655,0.6609,0.6545,0.6562,835522.46
0.6562,0.6628,0.6547,0.6575,663475.19
0.6575,0.6589,0.6552,0.6584,683052.28
0.6584,0.6643,0.6584,0.6618,1107253.03
0.6618,0.6679,0.6601,0.6626,1287955.28
0.6626,0.6635,0.6579,0.6604,1440902.94
0.6604,0.6704,0.6602,0.6701,702641.38
0.6701,0.6728,0.6665,0.668,1691663.04
0.668,0.6711,0.6662,0.67,489653.97
0.67,0.6751,0.6682,0.6684,760168.81
0.6684,0.6758,0.6676,0.6735,1189714.15
0.6735,0.6758,0.6681,0.6691,2099664.65
0.6691,0.6833,0.6685,0.6808,2432114.76
0.6808,0.6843,0.6788,0.682,1386257.13
0.682,0.6825,0.6757,0.6762,925946.9
0.6762,0.6773,0.6704,0.6733,1270920.61
0.6733,0.6784,0.6706,0.6738,1511282.39
0.6738,0.6825,0.6724,0.679,1355776.69
0.679,0.6864,0.6669,0.6826,2965489.08
0.6826,0.6948,0.682,0.6915,2183427.9
0.6915,0.6938,0.6862,0.6878,803952.59
0.6878,0.6886,0.6824,0.6828,460353.95
0.6828,0.6828,0.6755,0.6783,892891.56
0.6783,0.6808,0.6753,0.6783,575697.05
0.6783,0.6813,0.6731,0.6805,756995.42
0.6805,0.6841,0.6797,0.6799,457802.9
0.6799,0.6826,0.6783,0.6804,422130.04
0.6804,0.682,0.6755,0.6772,741936.98
0.6772,0.6774,0.6725,0.6738,949415.54
0.6738,0.675,0.6706,0.6723,815077.24
0.6723,0.6725,0.6644,0.6688,1407292.99
0.6688,0.6743,0.6685,0.673,958303.8
0.673,0.6766,0.6722,0.6748,496279.96
0.6748,0.6748,0.6639,0.6649,1240976.2
0.6649,0.6685,0.6632,0.6636,731582.18
0.6636,0.674,0.6633,0.6717,1261902.49
0.6717,0.6758,0.6682,0.6731,1391306.96
0.6731,0.6835,0.6729,0.6817,1409395.88
0.6817,0.6844,0.6784,0.6789,1141082.99
0.6789,0.6814,0.6766,0.6769,880430.14
0.6769,0.6858,0.6748,0.685,1270133.04
0.685,0.6907,0.6754,0.6823,2192513.07
0.6823,0.6876,0.6796,0.6865,1220880.76
0.6865,0.6987,0.686,0.6924,5396263.25
0.6924,0.6966,0.6885,0.69,1270717.06
0.69,0.6936,0.6812,0.684,1191634.22
0.684,0.6885,0.6828,0.6856,389237.82
0.6856,0.691,0.6844,0.6897,521301.1
0.6897,0.7101,0.6724,0.68,14198501.1
0.68,0.6807,0.6639,0.6724,2062907.49
0.6724,0.6724,0.6356,0.6394,4409799.21
0.6394,0.6447,0.6349,0.6402,1795713.07
0.6402,0.6514,0.6358,0.6506,1881135.7
0.6506,0.6559,0.6487,0.6538,1405515.21
0.6538,0.6576,0.6505,0.6559,684504.24
0.6559,0.6562,0.6505,0.6518,287541.36
0.6518,0.6566,0.65,0.6559,396365.91
0.6559,0.657,0.6503,0.6503,479723.25
0.6503,0.6518,0.6458,0.6465,1005403.75
0.6465,0.6502,0.6441,0.6495,651119.95
0.6495,0.6543,0.6493,0.6526,826227.13
0.6526,0.6541,0.647,0.648,788708.05
0.648,0.65,0.64,0.6402,962538.75
0.6402,0.6449,0.638,0.6431,673484.02
0.6431,0.6442,0.6207,0.6218,2022477.5
0.6218,0.6332,0.6181,0.6296,2114424.69
0.6296,0.6296,0.6132,0.6149,2572027.1
0.6149,0.6295,0.6143,0.6284,2441047.37
0.6284,0.6327,0.6259,0.6267,1503003.43
0.6267,0.6318,0.6256,0.6318,879696.21
0.6318,0.6409,0.6283,0.6388,979896.34
0.6388,0.6434,0.6374,0.6382,681261.86
0.6382,0.6476,0.6375,0.6459,831564.32
0.6459,0.6528,0.6456,0.651,539434.69
0.651,0.6515,0.6467,0.6492,1265215.87
0.6492,0.6523,0.6451,0.6508,481570.55
0.6508,0.6535,0.647,0.6477,1870644.13
0.6477,0.6522,0.6425,0.644,548971.57
0.644,0.6528,0.644,0.6496,1250679.77
0.6496,0.6519,0.6465,0.6519,331905.75
0.6519,0.6526,0.646,0.6478,637349.47
0.6478,0.6554,0.6458,0.6554,2121159.02
0.6554,0.6566,0.6518,0.6518,1066488.41
0.6518,0.6634,0.6518,0.6629,2008484.2
0.6629,0.6663,0.6591,0.6596,1358124.57
0.6596,0.6618,0.6572,0.6604,992599.8
0.6604,0.6615,0.6405,0.641,2745751.43
0.641,0.643,0.6276,0.6361,2493416.62
0.6361,0.642,0.6296,0.6418,3260623.25
0.6418,0.6507,0.6308,0.6478,3058120.16
0.6478,0.6567,0.6406,0.6543,6098599.14
0.6543,0.6716,0.6538,0.6568,3948093.47
0.6568,0.661,0.6506,0.657,1315254.7
0.657,0.667,0.6534,0.665,3646924.19
0.665,0.666,0.6581,0.6588,1923747.53
0.6588,0.6642,0.6573,0.661,538206.47
0.661,0.6632,0.6562,0.6625,683104.77
0.6625,0.6685,0.6609,0.6632,1197688.91
0.6632,0.6673,0.6622,0.6622,467179.33
0.6622,0.6627,0.6587,0.6603,364180.63
0.6603,0.6646,0.6581,0.6642,519471.54
0.6642,0.6674,0.6624,0.6624,463255.62
0.6624,0.6634,0.6603,0.6616,204624.34
0.6616,0.6619,0.6575,0.6575,298152.22
0.6575,0.6602,0.6558,0.6562,937353.53
0.6562,0.6588,0.6557,0.6564,436752.13
0.6564,0.6585,0.6529,0.6554,299646.59
0.6554,0.6582,0.6534,0.6565,253412.34
0.6565,0.6585,0.6546,0.6582,409056.52
0.6582,0.6629,0.6582,0.662,471095.93
0.662,0.6646,0.66,0.6609,725288.91
0.6609,0.6636,0.6595,0.6611,439212.71
0.6611,0.6627,0.6548,0.6569,911901.4
0.6569,0.6576,0.6468,0.6491,1684576.31
0.6491,0.6547,0.6488,0.6509,827954.97
0.6509,0.6511,0.6449,0.6478,669326.16
0.6478,0.6502,0.6468,0.649,396818.11
0.649,0.6526,0.6473,0.6502,242615.29
0.6502,0.6535,0.65,0.6523,297590.23
0.6523,0.653,0.6459,0.6469,292941.19
0.6469,0.6495,0.6452,0.6483,349547.23
0.6483,0.6505,0.6474,0.6475,237535.32
0.6475,0.6544,0.6475,0.654,822652.5
0.654,0.6563,0.6518,0.6548,1268753.82
0.6548,0.6552,0.6525,0.6531,239793.9
0.6531,0.655,0.6503,0.6506,238305.83
0.6506,0.6513,0.6472,0.6478,537058.91
0.6478,0.6482,0.6443,0.6469,634971.33
0.6469,0.647,0.6431,0.6468,382744.63
0.6468,0.6488,0.6454,0.648,782017.22
0.648,0.6485,0.6405,0.6407,817570.5
0.6407,0.641,0.6376,0.6385,708379.79
0.6385,0.64,0.6364,0.6396,738677.98
0.6396,0.6418,0.6388,0.6398,405129.77
0.6398,0.6399,0.6355,0.6382,577089.75
0.6382,0.6392,0.6357,0.6384,550706.28
0.6384,0.6391,0.6312,0.6317,859703.2
0.6317,0.6326,0.6192,0.6199,2051413.02
0.6199,0.6311,0.6186,0.631,1297996.89
0.631,0.631,0.6244,0.6274,1304775.38
0.6274,0.6284,0.6217,0.6226,968477.84
0.6226,0.6238,0.6084,0.6091,2132844.89
0.6091,0.6093,0.5832,0.5865,4846454.27
0.5865,0.5939,0.5825,0.5893,3915220.04
0.5893,0.5912,0.5694,0.5726,4853280.59
0.5726,0.585,0.5716,0.5789,1863661.39
0.5789,0.5842,0.5668,0.5698,3137027.12
0.5698,0.5766,0.5597,0.5737,3300336.81
0.5737,0.5756,0.5639,0.571,1657369.69
0.571,0.5862,0.571,0.5802,1795347.08
0.5802,0.5815,0.5717,0.5723,1065818.84
0.5723,0.5734,0.548,0.5568,2456674.72
0.5568,0.5645,0.5496,0.5551,1786581.56
0.5551,0.5603,0.5448,0.5484,3569215.32
0.5484,0.555,0.5111,0.5162,7104992.11
0.5162,0.5301,0.5156,0.5204,4576529.55
0.5204,0.55,0.5189,0.5458,4768616.99
0.5458,0.5557,0.5378,0.5447,3946326.02
0.5447,0.56,0.5444,0.5511,3550590.13
0.5511,0.5573,0.5408,0.542,1708652.39
0.542,0.5584,0.5385,0.5503,3717867.79
0.5503,0.5729,0.5358,0.5681,9261425.39
0.5681,0.6055,0.5628,0.5791,22108544.06
0.5791,0.5849,0.5648,0.5739,4623343.3
0.5739,0.5746,0.5598,0.562,2187672.97
0.562,0.5846,0.562,0.5822,2210713.21
0.5822,0.5847,0.5758,0.5767,1418003.96
0.5767,0.5834,0.5738,0.577,1905467.37
0.577,0.5924,0.577,0.5886,1463047.1
0.5886,0.5925,0.5815,0.5874,1456715.03
0.5874,0.595,0.5865,0.5918,1079129.08
0.5918,0.5931,0.5832,0.5863,683349.26
0.5863,0.592,0.5812,0.5818,772037.62
0.5818,0.6051,0.58,0.5983,3401455.37
0.5983,0.6049,0.5964,0.5974,1458665.14
0.5974,0.5998,0.5923,0.5933,1057750.19
0.5933,0.5988,0.5905,0.5987,1048938.12
0.5987,0.5992,0.5892,0.5904,1448683.54
0.5904,0.5913,0.5827,0.5833,1985844.08
0.5833,0.5856,0.5804,0.5852,971306.25
0.5852,0.5854,0.5773,0.582,1628793.57
0.582,0.5888,0.5797,0.5831,800726.79
0.5831,0.5903,0.5822,0.588,711969.93
0.588,0.6076,0.5861,0.6057,3680922.21
0.6057,0.6131,0.5979,0.6024,11534845.64
0.6024,0.6176,0.6007,0.6127,7403944.99
0.6127,0.6201,0.5959,0.5961,3966826.71
0.5961,0.6003,0.5905,0.5926,1835590.6
0.5926,0.5941,0.5713,0.5741,3658298.04
0.5741,0.5778,0.561,0.5738,5925354.76
0.5738,0.5826,0.5691,0.5721,7239059.05
0.5721,0.5738,0.5577,0.5602,7820983.65
0.5602,0.5671,0.5577,0.5639,2422822.96
0.5639,0.5659,0.5562,0.5635,1138597.38
0.5635,0.5639,0.5528,0.5602,1271761.34
0.5602,0.5609,0.5546,0.5584,1291072.28
0.5584,0.5649,0.5536,0.5563,2934874.4
0.5563,0.5577,0.5367,0.5554,6323258.43
0.5554,0.5626,0.5528,0.5535,1812711.82
0.5535,0.5567,0.5482,0.5483,3494770.21
0.5483,0.5656,0.5479,0.5593,6013501.29
0.5593,0.5696,0.5593,0.5656,1936244.52
0.5656,0.5747,0.565,0.5665,2654440.8
0.5665,0.5785,0.5661,0.5757,2503234.35
0.5757,0.5777,0.5718,0.5752,1011187.19
0.5752,0.5768,0.5681,0.5698,1059668.06
0.5698,0.5738,0.5658,0.5707,1331160.42
0.5707,0.571,0.5552,0.5594,4175483.88
0.5594,0.566,0.5547,0.5617,1808675.6
0.5617,0.576,0.5582,0.5698,2797373.62
0.5698,0.5756,0.5654,0.5656,2616099.27
0.5656,0.5744,0.5656,0.57,1226036.82
0.57,0.5796,0.569,0.5796,905244.69
0.5796,0.6379,0.574,0.637,13669301.0
0.637,0.6441,0.6264,0.6269,7814690.76
0.6269,0.6359,0.6257,0.6322,1793083.66
0.6322,0.6414,0.6257,0.6406,2915098.45
0.6406,0.646,0.6359,0.6434,2392286.51
0.6434,0.6446,0.6371,0.6386,1343957.79
0.6386,0.6402,0.6309,0.6315,964270.53
0.6315,0.6336,0.6193,0.6243,1778178.57
0.6243,0.6259,0.6175,0.6212,1638497.33
0.6212,0.6249,0.6187,0.6199,2715462.62
0.6199,0.6204,0.6064,0.6146,1849739.25
0.6146,0.6166,0.6081,0.6166,1214103.82
0.6166,0.6251,0.6156,0.6238,1294958.47
0.6238,0.6273,0.6213,0.6249,914365.71
0.6249,0.6275,0.6159,0.6202,1605488.7
0.6202,0.6237,0.6158,0.6214,2038480.51
0.6214,0.627,0.6184,0.6261,1542249.85
0.6261,0.6347,0.6201,0.6246,3080169.02
0.6246,0.6256,0.6171,0.6209,1678023.03
0.6209,0.6312,0.6167,0.6206,4001633.4
0.6206,0.6239,0.6106,0.6122,3617080.6
0.6122,0.6212,0.6094,0.6128,1597810.91
0.6128,0.6133,0.5869,0.5901,6125479.73
0.5901,0.5965,0.5859,0.593,4370253.09
0.593,0.5961,0.5879,0.5931,1943197.34
0.5931,0.5986,0.5917,0.5974,1673337.16
0.5974,0.6019,0.5963,0.5987,1269804.25
0.5987,0.6076,0.5983,0.606,1285323.69
0.606,0.6097,0.6014,0.6025,1382238.61
0.6025,0.6089,0.6013,0.6069,703820.1
0.6069,0.6116,0.6047,0.6095,569343.58
0.6095,0.613,0.606,0.6067,1173760.15
0.6067,0.6223,0.6067,0.6214,2259599.15
0.6214,0.6267,0.6176,0.6189,1070383.54
0.6189,0.624,0.6189,0.6235,718561.1
0.6235,0.6275,0.6221,0.6258,1355488.88
0.6258,0.6299,0.6219,0.629,1171551.61
0.629,0.6367,0.6282,0.6294,1634195.82
0.6294,0.6319,0.6263,0.6276,1631790.37
0.6276,0.633,0.6213,0.6267,4477193.99
0.6267,0.6337,0.624,0.6323,1170195.83
0.6323,0.645,0.6287,0.6331,6957830.58
0.6331,0.6338,0.6221,0.6233,5213407.96
0.6233,0.6274,0.6209,0.6233,1739372.99
0.6233,0.6323,0.6187,0.6263,4369345.67
0.6263,0.6263,0.615,0.6189,2757071.21
0.6189,0.6226,0.6164,0.6214,2110292.98
0.6214,0.6257,0.617,0.622,1395842.91
0.622,0.6328,0.6208,0.6308,2080186.94
0.6308,0.6333,0.6269,0.6272,1051480.82
0.6272,0.6306,0.627,0.628,441865.37
0.628,0.6309,0.6256,0.6297,403996.1
0.6297,0.6339,0.6266,0.6282,420841.57
0.6282,0.629,0.626,0.6262,858869.25
0.6262,0.6262,0.6223,0.624,542246.21
0.624,0.6254,0.6218,0.6222,751788.61
0.6222,0.6229,0.6198,0.6209,478098.64
0.6209,0.6217,0.6175,0.6175,536222.82
0.6175,0.6228,0.6171,0.6219,217705.21
0.6219,0.6307,0.6217,0.6265,734768.32
0.6265,0.6295,0.6251,0.6288,838119.57
0.6288,0.6356,0.6288,0.6333,1142184.45
0.6333,0.6361,0.632,0.6328,1400462.84
0.6328,0.6399,0.6299,0.6305,2075186.8
0.6305,0.6344,0.6296,0.6337,525770.02
0.6337,0.6359,0.6313,0.6341,1111858.19
0.6341,0.6413,0.6341,0.6371,1572258.94
0.6371,0.6402,0.6355,0.6384,644710.03
0.6384,0.6579,0.6381,0.654,4958660.96
0.654,0.6676,0.6528,0.6604,6092048.61
0.6604,0.6667,0.6563,0.6601,2075388.56
0.6601,0.6642,0.6526,0.6546,2444652.31
0.6546,0.6555,0.6472,0.649,2058877.04
0.649,0.6567,0.6477,0.6563,1446148.71
0.6563,0.6563,0.6517,0.6548,1229226.18
0.6548,0.6629,0.654,0.6587,1256682.87
0.6587,0.6607,0.6562,0.6576,926705.49
0.6576,0.6637,0.6567,0.663,830201.63
0.663,0.6652,0.6571,0.6597,2948159.55
0.6597,0.6635,0.6551,0.6605,1866138.28
0.6605,0.6616,0.6514,0.6527,1289427.58
0.6527,0.6545,0.6475,0.6523,1461987.35
0.6523,0.6531,0.6475,0.6512,575032.12
0.6512,0.6512,0.6435,0.6446,1059719.06
0.6446,0.6457,0.6412,0.6445,715054.37
0.6445,0.6485,0.6444,0.6453,445418.71
0.6453,0.6472,0.6432,0.6438,313113.83
0.6438,0.6481,0.6406,0.6475,690115.69
0.6475,0.6669,0.6471,0.666,3098248.16
0.666,0.6686,0.6523,0.659,2545745.53
0.659,0.6606,0.6484,0.6518,1738083.24
0.6518,0.6548,0.6472,0.6503,796883.12
0.6503,0.6521,0.6371,0.6396,1103972.29
0.6396,0.6451,0.6377,0.6437,758668.94
0.6437,0.6442,0.6392,0.6442,625051.68
0.6442,0.6508,0.644,0.6495,1420715.9
0.6495,0.6608,0.6479,0.6579,2644031.3
0.6579,0.6622,0.6552,0.6568,1124464.86
0.6568,0.6575,0.6323,0.6416,2622222.48
0.6416,0.6482,0.6364,0.6378,1440876.97
0.6378,0.6409,0.63,0.6389,874455.22
0.6389,0.6422,0.6308,0.6328,1134057.78
0.6328,0.6395,0.6308,0.638,616219.4
0.638,0.6511,0.6357,0.6424,1918440.7
0.6424,0.6434,0.6365,0.639,776675.3
0.639,0.6574,0.6366,0.6476,2080238.1
0.6476,0.6481,0.6422,0.6437,512895.78
0.6437,0.6532,0.6429,0.6509,2118055.26
0.6509,0.653,0.6424,0.6452,811123.2
0.6452,0.6455,0.6387,0.6394,342140.11
0.6394,0.6417,0.6341,0.6416,1231688.8
0.6416,0.6465,0.6398,0.6425,643232.1
0.6425,0.6434,0.6351,0.6389,718584.94
0.6389,0.6497,0.6387,0.6481,3771709.91
0.6481,0.6505,0.6458,0.6497,1206630.51
0.6497,0.6537,0.648,0.6525,1018366.05
0.6525,0.6549,0.6399,0.643,2243829.9
0.643,0.658,0.6413,0.6525,3527190.97
0.6525,0.6533,0.6307,0.6334,3084769.6
0.6334,0.6346,0.6301,0.6304,299750.76
