open,high,low,close,volume
598.36,606.85,598.36,605.33,1030.90592
605.33,606.27,602.45,604.26,443.03663
604.26,606.3,603.05,604.31,296.24327
604.31,609.08,603.32,605.34,571.22778
605.34,608.08,605.34,607.47,281.04865
607.47,607.79,605.0,605.28,301.04277
605.28,607.41,604.76,605.21,229.22086
605.21,606.91,605.19,606.1,144.6967
606.1,606.17,603.36,604.99,260.7789
604.99,606.67,604.3,605.05,156.32754
605.05,607.59,604.6,607.29,258.98971
607.29,607.29,605.0,605.73,129.6873
605.73,608.44,605.52,608.35,192.40189
608.35,609.96,608.12,609.08,266.50249
609.08,609.63,608.08,609.54,136.7211
609.54,610.62,607.58,607.6,99.977
607.6,611.32,606.8,610.68,265.03049
610.68,611.37,608.63,610.28,304.80033
610.28,617.57,610.28,615.65,1330.40153
615.65,618.41,614.21,616.49,883.25676
616.49,616.7,609.29,609.47,611.9412
609.47,609.65,606.41,607.62,543.79384
607.62,615.72,607.52,613.07,1125.61053
613.07,615.58,612.32,614.6,732.19348
614.6,616.9,611.48,615.31,7270.75986
615.31,617.99,615.06,615.69,6060.40999
615.69,616.18,610.74,611.06,4972.4013
611.06,611.72,607.38,609.5,6474.52082
609.5,609.89,607.56,608.31,1765.46363
608.31,609.0,606.92,608.74,910.60902
608.74,609.88,607.81,609.88,484.37583
609.88,611.1,608.64,609.14,381.38494
609.14,614.99,608.93,610.36,1202.66023
610.36,612.01,608.6,611.12,539.19159
611.12,611.65,607.44,607.79,272.97947
607.79,609.01,606.2,606.88,1136.1033
606.88,607.32,601.13,601.24,614.90845
601.24,604.64,600.62,601.36,578.2952
601.36,602.34,600.05,600.68,309.22367
600.68,600.68,596.78,597.21,504.97671
597.21,600.92,597.06,598.54,332.54297
598.54,601.5,598.24,601.09,702.46675
601.09,606.98,600.88,603.32,639.97484
603.32,606.38,601.48,602.5,559.48791
602.5,603.18,600.57,600.75,265.10887
600.75,602.52,599.48,599.75,679.11403
599.75,601.75,598.44,601.75,287.19636
601.75,605.74,599.13,603.03,549.81543
603.03,605.0,602.12,604.05,503.56938
604.05,610.0,598.34,604.27,2669.5308
604.27,607.58,603.32,606.4,1211.98924
606.4,607.68,601.48,603.24,1444.27584
603.24,605.33,601.97,603.71,324.57859
603.71,605.87,603.14,605.54,420.14406
605.54,612.55,598.58,602.61,2852.90802
602.61,602.91,596.84,600.44,577.57899
600.44,600.44,584.56,586.91,1831.23947
586.91,591.51,584.94,590.57,758.16387
590.57,596.86,588.0,596.77,829.3688
596.77,602.67,596.3,601.72,407.4604
601.72,610.19,599.16,603.43,698.68527
603.43,603.81,597.24,601.22,469.97499
601.22,604.76,600.87,602.96,295.53762
602.96,609.19,602.73,608.19,2500.32498
608.19,609.22,603.44,603.91,2041.47891
603.91,605.92,598.94,599.86,5063.75778
599.86,602.48,595.58,598.21,5883.63888
598.21,600.85,597.25,599.05,3193.32965
599.05,599.25,594.03,594.28,1294.86067
594.28,595.8,592.63,593.18,779.27787
593.18,594.51,584.92,585.4,715.86586
585.4,591.35,584.67,587.88,1129.53888
587.88,587.91,578.51,579.9,791.31694
579.9,586.74,579.4,586.25,597.67574
586.25,589.74,585.93,587.03,721.62418
587.03,589.91,587.03,588.18,342.71274
588.18,590.03,585.82,588.71,174.39867
588.71,590.02,586.78,588.45,305.50506
588.45,590.75,587.58,590.0,157.73
590.0,592.92,588.32,592.77,318.0707
592.77,592.99,590.64,592.77,240.6319
592.77,593.21,589.76,592.66,220.14341
592.66,594.47,591.54,591.72,225.89248
591.72,593.44,588.88,589.62,188.31142
589.62,593.77,589.62,592.53,131.33188
592.53,594.1,591.65,593.29,402.80382
593.29,593.89,591.3,591.7,226.61837
591.7,595.96,591.7,595.95,271.59289
595.95,597.59,594.77,594.77,370.64989
594.77,599.16,594.77,598.35,792.84889
598.35,599.83,597.99,598.35,459.94071
598.35,599.25,596.93,598.32,424.54405
598.32,599.88,589.27,589.79,477.2415
589.79,591.33,585.06,588.88,722.88274
588.88,590.8,585.78,590.77,673.09495
590.77,594.07,588.0,593.15,367.65102
593.15,593.98,588.81,591.97,497.47147
591.97,597.66,591.68,594.11,468.66186
594.11,595.5,592.07,594.65,245.65383
594.65,599.56,592.62,599.15,365.15465
599.15,599.33,596.37,597.28,183.09582
597.28,598.9,596.69,597.43,123.35474
597.43,598.26,596.26,598.01,172.9807
598.01,600.0,597.83,598.73,225.93371
598.73,599.7,597.89,598.25,181.1069
598.25,598.49,597.08,597.79,59.64611
597.79,597.95,595.04,597.56,218.32993
597.56,599.06,597.44,597.82,153.75667
597.82,598.09,596.41,597.58,60.63525
597.58,597.94,596.04,596.13,160.6986
596.13,597.24,595.54,595.76,59.31696
595.76,596.8,594.79,595.09,118.58272
595.09,595.7,593.23,594.07,145.79719
594.07,595.76,593.99,595.68,233.0143
595.68,596.78,595.51,596.55,233.81904
596.55,598.2,596.4,597.96,168.93563
597.96,598.69,597.35,597.7,198.1622
597.7,598.0,596.39,597.08,124.5338
597.08,597.51,595.03,596.27,149.65427
596.27,596.42,592.62,593.58,163.5761
593.58,594.79,593.27,594.11,182.3261
594.11,594.12,591.0,592.04,185.2093
592.04,593.89,591.79,592.99,119.7869
592.99,593.75,592.02,593.18,169.8026
593.18,593.7,592.29,593.18,136.4889
593.18,593.5,590.91,591.11,141.14811
591.11,592.29,589.02,591.23,265.2455
591.23,592.92,590.57,591.14,206.29316
591.14,592.5,591.14,592.48,95.4867
592.48,594.28,592.18,593.32,178.31161
593.32,593.93,592.46,592.82,110.56
592.82,593.31,591.51,591.8,260.90189
591.8,592.32,591.17,591.18,46.8354
591.18,592.44,590.26,591.93,183.74602
591.93,592.09,590.38,591.2,88.36882
591.2,593.64,591.18,593.27,150.63197
593.27,593.63,591.64,591.69,201.1729
591.69,592.38,590.38,590.38,262.19429
590.38,590.74,587.75,589.72,243.6849
589.72,590.31,588.64,588.87,228.60858
588.87,589.47,588.11,588.74,109.51697
588.74,589.41,587.36,589.1,303.77221
589.1,589.14,585.76,585.83,886.88854
585.83,586.28,580.0,580.31,433.14226
580.31,583.98,579.36,583.49,400.64742
583.49,583.59,580.21,581.36,221.53948
581.36,581.36,574.2,574.86,431.48159
574.86,574.94,563.69,564.26,845.01698
564.26,564.26,552.27,556.29,1756.83185
556.29,559.33,553.19,559.0,1247.74946
559.0,560.26,551.07,552.03,910.90317
552.03,557.45,551.55,554.0,343.00584
554.0,558.44,550.24,551.93,687.84292
551.93,556.52,544.39,555.53,666.41865
555.53,558.18,553.09,557.0,510.26066
557.0,565.68,557.0,564.02,769.52115
564.02,564.58,558.5,559.68,782.5045
559.68,560.47,546.49,550.44,1080.93119
550.44,553.84,546.47,549.14,614.22582
549.14,551.47,542.61,543.95,374.23537
543.95,548.1,516.92,522.46,3769.20442
522.46,535.93,522.46,530.49,1654.85306
530.49,544.97,529.32,540.75,1217.92568
540.75,544.29,536.72,538.89,911.28433
538.89,548.53,538.89,542.15,1489.87852
542.15,545.32,538.78,539.92,520.60662
539.92,550.09,539.78,547.78,1428.1177
547.78,556.83,540.06,555.87,3611.97544
555.87,567.96,550.83,555.85,5896.33092
555.85,559.26,549.27,552.32,1141.83635
552.32,552.99,546.58,547.05,479.15763
547.05,557.22,547.05,556.22,873.68726
556.22,557.37,552.34,553.02,265.9606
553.02,556.5,551.16,553.94,272.45231
553.94,559.97,553.94,558.5,176.71217
558.5,559.44,556.06,557.67,165.79257
557.67,559.59,557.04,558.52,324.6203
558.52,558.77,554.36,554.69,168.57646
554.69,557.16,554.08,554.08,176.90761
554.08,563.62,553.28,562.8,438.6058
562.8,565.28,559.41,559.92,544.47326
559.92,562.59,559.92,561.74,357.2297
561.74,565.61,561.62,564.86,351.10153
564.86,565.51,561.3,563.7,132.77485
563.7,563.7,557.93,558.04,276.36467
558.04,560.92,556.44,560.26,170.72353
560.26,560.26,555.47,557.78,410.31001
557.78,559.59,556.78,557.96,363.30835
557.96,558.86,557.26,557.42,292.205
557.42,564.2,557.1,563.91,377.73408
563.91,564.96,561.54,563.49,568.67416
563.49,566.07,560.79,563.32,523.61374
563.32,565.49,557.73,557.86,349.06298
557.86,561.54,556.51,559.89,388.70234
559.89,561.9,551.23,552.01,415.53936
552.01,555.74,547.8,555.74,980.42297
555.74,560.04,554.74,555.86,758.49996
555.86,556.39,551.21,552.99,490.92849
552.99,557.68,551.97,557.41,248.14296
557.41,558.45,556.01,558.29,464.77749
558.29,558.5,553.04,556.23,332.94166
556.23,556.53,551.88,553.84,249.72741
553.84,554.85,549.86,551.83,314.25179
551.83,552.66,534.54,547.9,1322.60373
547.9,549.51,543.37,543.61,289.51799
543.61,546.66,542.9,542.9,369.78562
542.9,549.83,541.82,548.24,467.3817
548.24,549.78,547.38,549.76,570.18387
549.76,553.14,549.76,551.46,494.31387
551.46,557.93,551.46,556.72,969.14945
556.72,557.6,554.2,557.23,728.08483
557.23,559.7,556.17,559.55,823.3713
559.55,559.88,556.42,558.27,687.10274
558.27,558.27,549.14,550.57,887.26244
550.57,556.43,548.9,555.05,378.65379
555.05,563.36,554.61,561.36,951.75669
561.36,563.88,559.26,559.49,592.44585
559.49,563.95,559.49,561.38,809.35468
561.38,567.18,561.08,567.05,715.21708
567.05,583.86,564.01,583.33,2819.19774
583.33,586.03,579.96,580.49,1647.26519
580.49,582.5,578.79,579.87,377.98448
579.87,583.08,579.38,582.68,210.82874
582.68,584.83,580.63,583.88,483.73397
583.88,584.58,581.85,582.6,111.0463
582.6,583.33,581.76,582.57,167.6591
582.57,582.57,577.11,579.36,198.64097
579.36,580.11,576.3,579.07,354.79291
579.07,579.99,577.71,578.5,100.06437
578.5,578.57,572.07,575.23,314.25011
575.23,577.38,574.49,577.38,259.74481
577.38,579.67,576.6,578.93,268.01875
578.93,580.32,578.65,579.54,393.81148
579.54,580.25,575.9,579.48,552.08449
579.48,583.53,576.64,578.01,1540.2032
578.01,578.73,576.97,578.51,910.6342
578.51,581.53,576.53,577.97,3026.7918
577.97,578.37,574.2,575.52,2223.85558
575.52,581.49,573.11,577.06,2936.8366
577.06,579.07,573.9,575.03,562.99521
575.03,579.19,573.55,577.48,506.16706
577.48,578.33,566.9,568.19,669.37603
568.19,573.2,566.36,572.59,1992.80773
572.59,574.09,569.76,572.6,976.74091
572.6,576.27,572.47,576.02,456.04582
576.02,576.91,573.75,575.05,449.44071
575.05,576.56,574.21,576.06,221.443
576.06,576.86,574.56,575.08,223.4828
575.08,578.14,574.4,577.9,155.66734
577.9,578.52,576.08,578.1,218.87378
578.1,579.87,575.7,576.14,284.96301
576.14,580.24,576.14,579.35,323.37508
579.35,580.7,577.38,578.83,706.53963
578.83,580.52,578.14,580.11,199.3792
580.11,580.54,579.31,579.88,93.6527
579.88,580.48,578.45,580.01,197.7501
580.01,581.14,579.46,581.09,161.51603
581.09,582.59,580.2,581.79,864.2957
581.79,583.86,579.45,580.2,637.98693
580.2,583.11,579.58,583.1,358.28729
583.1,585.16,581.93,584.72,299.01486
584.72,585.2,582.59,583.15,238.42472
583.15,584.21,581.8,582.17,293.77238
582.17,586.0,581.01,585.34,728.86192
585.34,585.6,580.73,584.14,1012.35303
584.14,585.66,583.39,585.18,450.30054
585.18,586.68,583.75,586.59,254.7249
586.59,589.99,586.34,589.22,478.04157
589.22,590.31,588.34,588.66,1411.82623
588.66,589.89,587.35,588.11,236.56372
588.11,589.31,587.36,589.22,168.4705
589.22,589.8,586.95,587.98,232.2544
587.98,589.53,587.54,588.49,150.2158
588.49,589.31,585.82,586.1,255.44153
586.1,586.77,584.84,585.37,150.93483
585.37,590.31,585.06,585.39,455.21958
585.39,586.36,585.0,585.0,211.30655
585.0,585.59,584.58,585.02,58.58197
585.02,587.13,583.89,586.51,266.08488
586.51,588.32,586.46,587.26,1788.12669
587.26,588.18,586.78,587.16,117.588
587.16,589.24,586.97,588.9,295.86338
588.9,591.2,588.69,590.1,441.10741
590.1,591.51,589.73,590.82,290.97154
590.82,590.85,589.36,590.43,467.3629
590.43,591.94,589.44,590.58,2458.00036
590.58,592.57,589.6,592.49,223.96656
592.49,595.97,592.07,595.4,434.77966
595.4,599.91,594.82,599.29,425.08979
599.29,600.44,597.65,599.13,459.47958
599.13,599.95,595.33,596.35,468.13798
596.35,597.18,594.87,595.14,264.255
595.14,597.6,595.07,596.73,362.6728
596.73,597.93,595.78,596.48,208.2063
596.48,599.78,596.35,598.84,672.28679
598.84,599.12,597.79,598.4,186.0879
598.4,599.3,597.24,597.33,94.37435
597.33,597.68,596.29,597.48,127.309
597.48,597.53,595.14,596.91,166.20797
596.91,598.61,593.81,594.57,289.58726
594.57,595.51,593.2,595.26,133.71872
595.26,596.3,594.28,595.9,102.61002
595.9,595.94,591.53,592.39,197.55586
592.39,593.51,590.9,592.86,372.28435
592.86,594.21,592.77,592.94,101.1243
592.94,594.16,592.06,593.33,74.099
593.33,593.83,592.41,593.7,173.069
593.7,594.46,592.45,594.46,775.64147
594.46,594.8,590.51,591.06,236.98931
591.06,591.06,587.41,588.47,245.49075
588.47,588.73,587.09,587.5,329.53298
587.5,589.41,583.4,584.06,1198.04474
584.06,585.93,583.53,585.39,297.2576
585.39,585.41,583.7,584.2,227.4617
584.2,586.25,584.12,585.25,168.26663
585.25,588.95,584.75,588.62,566.68059
588.62,589.41,585.81,586.43,447.62174
586.43,586.51,580.02,582.5,797.68625
582.5,585.18,581.4,582.03,213.1245
582.03,583.8,580.58,583.29,502.0013
583.29,584.42,582.23,582.48,107.92016
582.48,584.64,582.09,584.3,95.819
584.3,587.45,583.82,585.94,269.5343
585.94,587.39,585.75,586.25,215.7422
586.25,591.04,586.22,589.55,357.78723
589.55,591.07,587.76,588.17,408.31261
588.17,590.49,587.98,590.09,267.33409
590.09,590.52,586.95,587.67,162.47927
587.67,589.67,587.28,589.15,328.3964
589.15,590.86,587.53,590.76,299.90778
590.76,591.57,589.69,590.75,254.8652
590.75,591.8,588.58,589.19,153.96756
589.19,592.38,589.07,592.16,237.12397
592.16,592.87,591.02,592.71,392.18802
592.71,593.13,590.91,592.48,207.62568
592.48,592.67,588.14,589.01,408.11182
589.01,593.13,588.61,591.73,468.0363
591.73,592.05,585.46,585.78,988.02662
585.78,586.52,584.73,585.33,204.03848
